language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
Persian,10,14,1,0,7,0.04199533670135444,0.28704063310241934,0.28704063310241934
Persian,6,40,3,1,3,0.042296193455551225,0.29675272848129564,0.29675272848129564
Persian,10,50,4,0,1,0.042301816126536974,0.29140712721995143,0.29140712721995143
Persian,1,18,3,0,3,0.04253370001008935,0.40522684243721235,0.40522684243721235
Persian,49,4,4,1,3,0.042854374709829744,0.31085120315759834,0.31085120315759834
Persian,34,44,3,0,2,0.04290338353613651,0.24659939523178387,0.24659939523178387
Persian,42,36,3,0,3,0.043264916463484696,0.38531851110355636,0.38531851110355636
Persian,9,20,1,0,4,0.04328560084383962,0.2640844431752025,0.2640844431752025
Persian,40,20,1,0,1,0.043408774855604716,0.2744612912785885,0.2744612912785885
Persian,43,49,3,1,3,0.04383211497770191,0.3088344647338842,0.3088344647338842
Persian,3,40,3,0,6,0.044272416291581525,0.16680781263183841,0.16680781263183841
Persian,4,42,4,0,3,0.044334350721059394,0.2713681035615555,0.2713681035615555
Persian,36,19,3,0,3,0.0443888494433136,0.4364297391096809,0.4364297391096809
Persian,12,19,1,0,1,0.04486652280424577,0.2846707862561887,0.2846707862561887
Persian,35,25,1,0,1,0.04521648401985518,0.180892445981747,0.180892445981747
Persian,50,21,1,0,1,0.04524793863809283,0.18933896954973747,0.18933896954973747
Persian,45,2,7,1,2,0.04554894760614716,-0.22217317519028404,0.22217317519028404
Persian,33,27,3,0,2,0.045886392367600524,-0.2509630855950015,0.2509630855950015
Persian,5,38,4,0,3,0.046135125487036924,0.3598489637953196,0.3598489637953196
Persian,20,1,1,0,3,0.04630210008405577,0.30237731868782486,0.30237731868782486
Persian,1,50,4,0,4,0.04654962913938428,0.342413063027178,0.342413063027178
Persian,29,3,4,0,4,0.04665335146910919,-0.2692246759219281,0.2692246759219281
Persian,26,34,3,1,3,0.04730549516811091,0.24865483251399434,0.24865483251399434
Persian,18,10,3,0,2,0.04741598207182221,0.26065288702792255,0.26065288702792255
Persian,40,34,3,0,1,0.04793207532391914,-0.1642374128698898,0.1642374128698898
Persian,34,33,3,0,3,0.04817946276287657,0.31021944963915055,0.31021944963915055
Persian,28,44,3,0,3,0.04832704512495465,0.356032496446406,0.356032496446406
Persian,32,13,1,0,1,0.04879535596767365,0.18753365907538475,0.18753365907538475
Persian,44,6,3,1,3,0.049013739995077146,0.2863666633761534,0.2863666633761534
Persian,20,33,2,0,1,0.049180588650694426,-0.20953927020889399,0.20953927020889399
Persian,28,4,6,0,3,0.04918100515004866,0.22068810818665993,0.22068810818665993
Persian,6,9,6,1,3,0.04918121591519454,0.2783492789250719,0.2783492789250719
Persian,37,33,1,0,1,0.04934459784254862,-0.16064867627066512,0.16064867627066512
Persian,36,13,3,0,7,0.04935913490071807,0.24582255223521116,0.24582255223521116
Persian,36,20,3,0,3,0.0494153131479244,0.3119503375715392,0.3119503375715392
Persian,36,10,3,0,2,0.04944968840024344,0.2881183713223045,0.2881183713223045
Persian,1,40,1,0,1,0.049612665260048906,0.30779967513697126,0.30779967513697126
