language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,5,12,1,0,2,0.3849703392242365,0.16223396911633928,0.16223396911633928,False
english,5,13,1,0,2,0.01859362599354746,0.27723503993813786,0.27723503993813786,False
english,5,14,1,0,5,0.31552561243589494,0.16988347878310897,0.16988347878310897,False
english,5,15,1,0,7,0.8385861703343089,0.15048345032273547,0.15048345032273547,False
english,5,16,1,0,1,0.1262813937204941,-0.14609172831183037,0.14609172831183037,False
english,5,17,1,0,3,0.24913241382696433,0.25033807529431623,0.25033807529431623,False
english,5,18,1,0,3,0.24573624251179824,-0.10586071526052827,0.10586071526052827,False
english,5,19,3,0,4,0.6743909115626989,-0.10927578117390965,0.10927578117390965,False
english,5,20,1,1,2,0.18968862947354237,-0.13438214092090384,0.13438214092090384,False
english,5,21,1,0,4,0.5659249163222069,-0.10756572695731344,0.10756572695731344,False
english,5,22,1,0,6,0.5976237772489323,0.07847001086408252,0.07847001086408252,False
english,5,23,1,0,3,0.09167670946253445,0.3214852689767695,0.3214852689767695,False
english,5,24,1,0,6,0.5990816810466603,-0.15684537000178392,0.15684537000178392,False
english,5,25,1,1,7,0.39253094028517144,0.17446862189636417,0.17446862189636417,False
english,5,26,3,0,6,0.1042967038281749,0.13553390237982313,0.13553390237982313,False
english,5,27,1,0,7,0.5184742503571238,0.19980630347072412,0.19980630347072412,False
english,5,28,1,1,3,0.22567930161652203,0.34187849851787544,0.34187849851787544,False
english,5,29,2,0,1,0.002088810599326646,0.27469835058797715,0.27469835058797715,False
english,5,30,1,0,3,0.9751452056477176,0.13012566689887448,0.13012566689887448,False
english,5,31,1,0,2,0.8439914852042102,0.15357671249538452,0.15357671249538452,False
english,5,32,1,0,3,0.293436049106109,0.19421847692079436,0.19421847692079436,False
english,5,33,2,0,1,0.017976400617661953,0.3029161562437881,0.3029161562437881,False
english,5,34,1,0,7,0.5866514713915414,-0.15870367371069427,0.15870367371069427,False
english,5,35,1,0,3,0.3961091095938162,-0.17508224200234873,0.17508224200234873,False
english,5,36,3,0,1,0.0621590718968851,-0.13623573729849955,0.13623573729849955,False
english,5,37,3,0,1,0.006568678498380239,0.20747536699053895,0.20747536699053895,False
english,5,38,1,0,2,0.07505188231951603,-0.2823079697168685,0.2823079697168685,False
english,5,39,1,1,4,0.568834794405489,-0.124128066555377,0.124128066555377,False
english,5,40,1,0,4,0.20318953500367723,-0.19809521054642765,0.19809521054642765,False
english,5,41,1,0,4,0.2557654384926269,0.1544718145206403,0.1544718145206403,False
english,5,42,1,0,6,0.14167026403394922,-0.16315945397768153,0.16315945397768153,False
english,5,43,1,0,3,0.9454195733783597,-0.12144045467630785,0.12144045467630785,False
english,5,44,1,0,2,0.0006433715582308487,-0.40999848162911573,0.40999848162911573,False
english,5,45,1,0,6,0.039370742901722273,-0.3315461691177132,0.3315461691177132,False
english,5,46,1,0,7,0.9116153117737825,0.17798200754363505,0.17798200754363505,False
english,5,47,1,0,1,0.07570531853962358,-0.24010297049672114,0.24010297049672114,False
english,5,48,2,0,2,0.02486476104565482,0.27893105955427583,0.27893105955427583,False
english,5,49,1,0,4,0.365912215146336,0.13775366549286625,0.13775366549286625,False
english,5,50,1,0,2,0.5014835025963139,-0.13080188047762195,0.13080188047762195,False
english,6,1,1,0,6,0.32197356954007383,0.12386652720992833,0.12386652720992833,False
english,6,2,1,0,4,0.7272634270841543,0.13498064498746545,0.13498064498746545,False
english,6,3,1,0,2,0.3449149713852898,-0.11580876282563418,0.11580876282563418,False
english,6,4,1,0,3,0.11643647839914827,-0.11994193934646594,0.11994193934646594,False
english,6,5,1,0,2,0.3898301693506957,-0.09083829509743235,0.09083829509743235,False
english,6,7,1,0,5,0.5195657930277574,-0.06738346156388314,0.06738346156388314,False
english,6,8,3,0,1,0.24133018809783027,-0.12126039206606873,0.12126039206606873,False
english,6,9,1,0,6,0.6081174318870323,-0.16098316414564395,0.16098316414564395,False
english,6,10,1,0,4,0.61962880530874,0.12351047425041614,0.12351047425041614,False
english,6,11,1,0,5,0.25860474801660394,-0.1619606679597514,0.1619606679597514,False
english,6,12,1,0,1,0.013890391715165895,0.2318722695607457,0.2318722695607457,False
english,6,13,1,0,7,0.4625997173103513,-0.1758246534069138,0.1758246534069138,False
english,6,14,1,0,2,0.885378406342076,-0.1297207319234207,0.1297207319234207,False
english,6,15,1,0,6,0.9757862200091896,0.4697950066233798,0.4697950066233798,False
english,6,16,1,0,5,0.7185223103903253,0.18496040593508184,0.18496040593508184,False
english,6,17,1,0,5,0.6269759375032915,-0.11644566438454267,0.11644566438454267,False
english,6,18,1,0,2,0.3692369990005534,0.16539829522948699,0.16539829522948699,False
english,6,19,1,0,2,0.3892362623257499,0.1257190558178059,0.1257190558178059,False
english,6,20,1,1,6,0.49063748215856007,-0.15468957339730008,0.15468957339730008,False
english,6,21,1,0,7,0.2756953510635107,-0.1439300323952387,0.1439300323952387,False
english,6,22,1,0,7,0.5395937263096604,-0.17279314495798392,0.17279314495798392,False
