language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,5,20,1,1,7,0.909279607243857,0.21959077451285366,0.21959077451285366,False
chinese,5,21,1,0,7,0.5712550183926086,0.2525568507027062,0.2525568507027062,False
chinese,5,22,1,0,2,0.126621389766268,0.16418891958403473,0.16418891958403473,False
chinese,5,23,1,0,5,0.5003474158009087,0.10519435441839028,0.10519435441839028,False
chinese,5,24,2,0,1,0.6157008532236892,-0.07753007553140114,0.07753007553140114,False
chinese,5,25,1,0,7,0.35410561135677043,0.14360294180958091,0.14360294180958091,False
chinese,5,26,2,1,2,0.0584611735860164,0.29014255270987155,0.29014255270987155,False
chinese,5,27,1,0,6,0.3601369194875693,-0.1302895404593968,0.1302895404593968,False
chinese,5,28,1,0,1,0.00045597263163148335,0.47371983258029116,0.47371983258029116,True
chinese,5,29,1,0,4,0.5240102940772213,0.27633951550289154,0.27633951550289154,False
chinese,5,30,1,0,2,0.3910386177601759,0.13739939186049058,0.13739939186049058,False
chinese,5,31,1,1,1,0.09995307442224241,-0.25084171709220926,0.25084171709220926,False
chinese,5,32,1,1,3,0.1496630156742846,0.1841185498767885,0.1841185498767885,False
chinese,5,33,1,0,3,0.983075738244264,0.23759842980427584,0.23759842980427584,False
chinese,5,34,2,0,4,0.21561314110691573,0.2568199397481615,0.2568199397481615,False
chinese,5,35,1,0,2,0.2107573068105678,-0.17080310583493344,0.17080310583493344,False
chinese,5,36,5,0,2,0.6338434351982932,-0.1740518109081135,0.1740518109081135,False
chinese,5,37,1,0,1,0.15734019452715586,-0.15569039789126796,0.15569039789126796,False
chinese,5,38,1,0,1,0.13843306810414874,-0.15347039897212772,0.15347039897212772,False
chinese,5,39,2,0,4,0.1082708570274329,-0.27096333201646705,0.27096333201646705,False
chinese,5,40,1,0,1,0.05230319957644787,-0.19219855858319362,0.19219855858319362,False
chinese,5,41,1,0,2,0.23781111555519158,-0.19957290058821833,0.19957290058821833,False
chinese,5,42,1,0,1,0.01461970322275381,-0.24789277615444402,0.24789277615444402,False
chinese,5,43,1,0,5,0.627933047649791,-0.2206382049881285,0.2206382049881285,False
chinese,5,44,1,0,7,0.36084127974559366,-0.20629231722304364,0.20629231722304364,False
chinese,5,45,1,0,1,0.2126417674546156,-0.10677112323904846,0.10677112323904846,False
chinese,5,46,1,0,2,0.22476063487017545,-0.14756562482954894,0.14756562482954894,False
chinese,5,47,1,0,1,0.12065055326503138,-0.1589416354861358,0.1589416354861358,False
chinese,5,48,1,0,3,0.4484291109684809,-0.10503298163320744,0.10503298163320744,False
chinese,5,49,3,0,6,0.40709383615063477,-0.2521874939256619,0.2521874939256619,False
chinese,5,50,1,0,5,0.3928591442314573,-0.1656838263342968,0.1656838263342968,False
chinese,6,1,3,0,4,0.7626306008774544,0.08618983770566162,0.08618983770566162,False
chinese,6,2,2,1,6,0.19389073909861207,0.13649303772867472,0.13649303772867472,False
chinese,6,3,3,1,2,0.5128519461961214,-0.25072454301880415,0.25072454301880415,False
chinese,6,4,1,0,1,0.1502092093105635,-0.14061560755697386,0.14061560755697386,False
chinese,6,5,1,0,3,0.10877169718280837,-0.2404969574964406,0.2404969574964406,False
chinese,6,7,1,0,1,7.495245231121602e-10,0.548585257773953,0.548585257773953,True
chinese,6,8,2,0,2,7.409755919591156e-08,0.5109021607899568,0.5109021607899568,True
chinese,6,9,6,0,5,3.626107302524491e-07,0.4725301680882988,0.4725301680882988,True
chinese,6,10,7,0,7,0.00024092116577352257,0.46118782212216447,0.46118782212216447,True
chinese,6,11,1,0,1,0.43327078273035025,-0.06579489001619265,0.06579489001619265,False
chinese,6,12,1,0,3,0.88137319424076,-0.11207084534693353,0.11207084534693353,False
chinese,6,13,5,0,3,0.683232922032203,0.10102645312928309,0.10102645312928309,False
chinese,6,14,4,0,1,0.16366576345599457,-0.17785497075429912,0.17785497075429912,False
chinese,6,15,1,0,6,0.7602996566498382,-0.0881686446093461,0.0881686446093461,False
chinese,6,16,2,0,3,0.41974324956733444,-0.07287340757578048,0.07287340757578048,False
chinese,6,17,2,0,4,0.5792429627685239,-0.10364087803088697,0.10364087803088697,False
chinese,6,18,1,0,5,0.3583845402080943,-0.1957958890583203,0.1957958890583203,False
chinese,6,19,3,1,6,0.5540973316299348,0.23584975075590875,0.23584975075590875,False
chinese,6,20,1,1,6,0.8682228073425768,0.16802630091127427,0.16802630091127427,False
chinese,6,21,4,0,6,0.7994044888631289,-0.16099758047182722,0.16099758047182722,False
chinese,6,22,1,0,4,0.4832171974550864,-0.18519355915759084,0.18519355915759084,False
chinese,6,23,1,0,7,0.5375053148875306,-0.22792539822630237,0.22792539822630237,False
chinese,6,24,2,0,6,0.7502012097529509,-0.14243633681606002,0.14243633681606002,False
chinese,6,25,4,0,6,0.48914170339444873,0.14755120010074785,0.14755120010074785,False
chinese,6,26,4,1,6,0.249253732722321,-0.2510974115064857,0.2510974115064857,False
chinese,6,27,2,0,4,0.4778290532892413,-0.07707856661614727,0.07707856661614727,False
chinese,6,28,1,0,7,0.21089119112547836,-0.2749945341837698,0.2749945341837698,False
chinese,6,29,3,0,6,0.9693539406514676,-0.06411512356986875,0.06411512356986875,False
chinese,6,30,1,0,1,0.15306150248128056,0.14330229308919254,0.14330229308919254,False
chinese,6,31,1,1,2,0.19763807437371617,0.19508149180865095,0.19508149180865095,False
chinese,6,32,6,1,5,0.9685391004332479,-0.1093856955808724,0.1093856955808724,False
chinese,6,33,1,0,6,0.32793724644466793,-0.12747514554910525,0.12747514554910525,False
chinese,6,34,3,0,7,0.8467707448937382,-0.24058261072125237,0.24058261072125237,False
chinese,6,35,1,0,2,0.8998923551733684,0.20947769920262438,0.20947769920262438,False
chinese,6,36,3,0,3,0.052825286958278095,0.21023790594524894,0.21023790594524894,False
chinese,6,37,1,0,7,0.04940021377814418,0.24578574672842277,0.24578574672842277,False
chinese,6,38,1,0,7,0.3911437162291598,-0.15435180053680103,0.15435180053680103,False
chinese,6,39,1,0,7,0.3908826276695636,0.23777083547078592,0.23777083547078592,False
chinese,6,40,1,0,5,0.45757255118280216,0.1880710332364637,0.1880710332364637,False
chinese,6,41,1,0,6,0.351921075741473,0.13768174234618,0.13768174234618,False
chinese,6,42,1,0,1,0.18549678242200784,0.13475528903134595,0.13475528903134595,False
chinese,6,43,2,0,6,0.854191635155567,0.2208123150231371,0.2208123150231371,False
chinese,6,44,1,0,4,0.22151336197458998,0.18204199907105506,0.18204199907105506,False
chinese,6,45,1,0,1,0.16482835109926045,0.14129406334819902,0.14129406334819902,False
chinese,6,46,3,0,3,0.4978976842081675,0.1476658238227155,0.1476658238227155,False
chinese,6,47,1,0,3,0.2177785498523817,0.19070590477607685,0.19070590477607685,False
chinese,6,48,1,0,1,0.30031818861025705,-0.10093487874656598,0.10093487874656598,False
chinese,6,49,1,0,6,0.32034790269446367,0.1991062126262259,0.1991062126262259,False
chinese,6,50,1,0,6,0.6736760669850884,0.09825153591307981,0.09825153591307981,False
chinese,7,1,3,0,7,0.8719614895795363,-0.13255056908026627,0.13255056908026627,False
chinese,7,2,2,1,1,0.8150436238138253,0.1091544129116344,0.1091544129116344,False
chinese,7,3,3,1,3,0.7046669908091588,-0.1418420374990429,0.1418420374990429,False
chinese,7,4,3,0,5,0.8229095445603283,-0.11251416894195174,0.11251416894195174,False
chinese,7,5,1,0,2,0.858719501046681,-0.13095376050653756,0.13095376050653756,False
chinese,7,6,1,0,3,0.5709876928360322,-0.08333103672768333,0.08333103672768333,False
chinese,7,8,1,0,1,2.9276625403160332e-05,0.4146890616339343,0.4146890616339343,True
chinese,7,9,4,0,4,0.001438970572185111,0.3757946440639146,0.3757946440639146,True
chinese,7,10,7,0,7,9.793305461698361e-06,0.45054047280665077,0.45054047280665077,True
chinese,7,11,1,0,5,0.7078602902622194,-0.10635495144556037,0.10635495144556037,False
chinese,7,12,1,0,6,0.971546534983637,-0.09578359922453858,0.09578359922453858,False
